Film Title,Film Year,Film Length,Genre 1,Genre 2,Genre 3,Genre 4,Language 1,Language 2,Language 3,Language 4,Country 1,Country 2,Country 3,Country 4,Total Ratings,Number of Fans,Average Ratings,0.5 Rating,1.0 Rating,1.5 Rating,2.0 Rating,2.5 Rating,3.0 Rating,3.5 Rating,4.0 Rating,4.5 Rating,5.0 Rating,Review Text,Number of Paragraphs,Number of Likes,Comments,Followers,Following,Date
Peterloo,2018,154,history,drama, , ,English, , , ,UK, , , ,3846,4 fans,3.32,23,64,65,295,370,880,856,883,269,141," “Are you as angry as I am?” About halfway through Mike Leigh's tragically ignored - though it's arguably in the middle of a critical resurgence - survey of one of England's most horrific incidents, a spy asks one of our lead local organizers this question in an attempt to gauge the temperature of the movement. It's a tidy summation of the two-pronged aim of at least three quarters of the film - even the most well-intentioned passion coexists with a sense of ego - but it also feels like a dare to the audience. It's not an emotional provocation to see the impending violence like something like Detroit so miserably attempted but rather a resignation that history doesn't happen with the poetry that it's afforded in so many books or paintings. It's not just grisly, but awkward, and prone to the whims of confusion and the idiocy of a few scared men cowering at a windowsill at the scant possibility of change. Leigh makes you feel the length of Peterloo, supplying nearly every character and class of people with their own fiery (and often redundant) rhetoric that moves their individual audience - and crucially, feels totally absent of specifics. They have the passion, but don't begin to have the tools to enact change and so everything is talk. It's conversation that's often boring and tedious and filtered like a game of telephone until an errant spud becomes a lethal missile. And whether it's the Manchester Female Reform (featured in a beautiful scene that shows a nascent but vital movement) or orator Hunt (a real piece of work), they both showcase a type of ineffective politicking that's less advocating for violence than directness. Relatedly, there's no end credit post-script that justifies what happens in the film. The people affected are still years away from any kind of valuable change or the hope of a better life. There's a possibility that the climax of this could have felt redundant, but it doesn't. The escalations feel totally spontaneous in a way that's expansive without being simply about the scope. Instead, it happens in such a way that the only right ending is to return to the humility of the loss of a single life away from the constant speechifying and its mythic historical weight.",4,6,0,228,474,"13 Jul, 2019"
Peterloo,2018,154,history,drama, , ,English, , , ,UK, , , ,3846,4 fans,3.32,23,64,65,295,370,880,856,883,269,141," Extraordinary in many respects, vividly realizing a piece of history with the level of detail only Mike Leigh can muster— the faces, the songs, the gatherings, and finally the massacre are rendered with the scrupulousness of other Leigh period films like Topsy Turvy and Vera Drake, which happen to be two of my favorites of his. And yet, the film’s politics, while bracing and righteous, have a flattening effect on character that’s cartoonish both when evoking the lambs, like a poor soldier who survives Waterloo only to be cut down at Peterloo, and the elitist monsters who lead them to the slaughter. A three-dimensional backdrop with two-dimensional characters.",1,42,2,283,"16,646","20 Jan, 2020"
Peterloo,2018,154,history,drama, , ,English, , , ,UK, , , ,3846,4 fans,3.32,23,64,65,295,370,880,856,883,269,141," The latest from Mike Leigh is another period piece that's sturdy in its familiar arc, while undoubtedly enhanced by its director's singular prowess as well. Detailing one of England's most infamous massacres, Peterloo takes its time getting to the climactic carnage (as one would hope and expect), but it's most effective in how it examines both sides of the conflict. The aristocracy and rebellious working class of 19th century England are giving about equal screen-time here, and the extensive dialogue is rich and witty in a way that always keeps Peterloo engaging. Of course, the film's concluding reenactment of an atrocity is highly memorable, staged and edited delicately, and while brutal, it also avoids being overtly gory. Mayhaps not the most idiosyncratic movie in Leigh's filmography, but another fine piece of cinema from England's best working filmmaker.",1,10,0,139,115,"09 Aug, 2018"
Peterloo,2018,154,history,drama, , ,English, , , ,UK, , , ,3846,4 fans,3.32,23,64,65,295,370,880,856,883,269,141, Mike Leigh's Ken Loach movie.,1,87,4,263,"24,853","26 Feb, 2019"
Peterloo,2018,154,history,drama, , ,English, , , ,UK, , , ,3846,4 fans,3.32,23,64,65,295,370,880,856,883,269,141," One of the most unfairly overlooked films of the past few years. Mike Leigh is angry and even though his anger isn't as cleverly channeled like in his smaller scale films, it is still there in every detail, it bursts under the confusion that is so well conveyed throughout the film. The film moves firmly and strongly, quite solemnly but it never reaches any conclusion nor does it even really feel like going anywhere, rather we are left with the sense of a country in turmoil. Nothing makes things as explosive as the fact that the hope is somewhere to be seen but still nowhere near - the wait, not knowing when makes one powerless. Its declaratory tone is certainly too much for some as it never offers any character development nor sense of movement forwards. The whole film is an attempt to film the unfilmable, a kind of intellectual and emotional stagnation that very clearly reflects the current British society. Characterizations of the authorities are perhaps a tad too rounded and typified but on the other hand it seems to fit the tone of confusion as the authorities are driven to corner to protect their capital by any means necessary. When faced with irrational fear, people turn into caricatures of themselves and when authorities do that (more often than the working class and the poor), it is especially destructive for the people and the nation - as we have witnessed with the rise of likes of Johnson and Trump.",2,5,0,223,"2,062","12 Feb, 2020"
Peterloo,2018,154,history,drama, , ,English, , , ,UK, , , ,3846,4 fans,3.32,23,64,65,295,370,880,856,883,269,141," Oh my god this was horrifically boring. I felt like I aged 20 years sitting through this slog. Like one of those horrendous historical videos you're forced to watch in history class. Nice costumes and sets don't make up for a massively boring history lesson. The performances are exaggerated and so fake, this film just plain sucks.",1,17,1,146,"2,840","31 Aug, 2018"
Peterloo,2018,154,history,drama, , ,English, , , ,UK, , , ,3846,4 fans,3.32,23,64,65,295,370,880,856,883,269,141," I really liked this film when I saw it in last year's British Film Festival and when a sizeable number of critics, particularly from North America, responded negatively to it I disagreed but could not really articulate why. Too much like a dry history lesson, some said. Too much speechifying and needs an hour cut out of it, others said. Too many characters and not enough character development, needs to focus in on one or two stories and follow them through the broader historical sweep so we have someone to identify with, was a common criticism. Seeing it again, I now know why I disagree and what I think Leigh is doing here. The key scene that pulls all this together is the collection of shots that show the crowds flocking into St Peter's Field in Manchester on 16 August 1819, culminating in a series of cavalry and foot attacks on the 100,000-strong crowd that left 18 dead and 700 more wounded. There are some identifiable characters in that crowd for whom we have some back story: orator Henry Hunt (Rory Kinnear) the sole speaker at the rally, Nellie (Maxine Peake) and her son Joseph (David Moorst) who has come back from Waterloo with PTSD, and the small group of local agitators who are organising the rally. However, the scale on which Leigh has chosen to tell the story, and why it has such power, is that this is not a story about individuals (even Hunt is a bit player). The main character is the people of Manchester. Those crowds flooding into the rally, distinguishable as groups by their clothing and/or their banners, are like the strands of a rope which come together and gain their strength from expressing a collective demand for voting reform (at the time less than 3% of the population had the vote and Manchester did not have an MP). There is certainly plenty of speechifying but this serves to lay out the strands in the rope - the meetings in the factories, at the reform associations, the women's groups, even the practices of peaceful drilling and marching on Saddleworth Moor - take on a different weight when they all come together in the same place on the same date. And this is not dry history. The opposition to the social and political movement that eventually did win voting reform 13 years later was partly driven by the desire to maintain their privilege but also a fear that the influence of the French and American Revolutions might inspire British workers to fight for greater control over their own lives. You also do not have to stretch very far to find parallels to today on both sides of the Atlantic. My only reservation about the film is that the ruling class - Home Secretary Lord Sidmouth (Karl Johnson), Prime Minister Lord Liverpool (Robert Wilfort), Prince Regent (Tim McInnerny) and their entourage of local magistrates and mill owners - are portrayed as caricatures and grotesques, appropriate for agitprop but jarring slightly here. I saw this film again in one of the large Nova cinemas and was much more aware of Robert Ireland's superb sound design. There are a couple of scenes early on that involve a tracking shot down a row of mechanical looms in a large factory, ending in a wide shot of maybe 100+ looms weaving at full speed.  The noise is tremendous and the cinema floor was shaking with the vibrations. Leigh cuts to a quiet scene where the silence is a shock, then cuts back to the factory noise again. It reminded me that we still refer to sheets and towels as manchester and that William Blake's ""dark satanic mills"" did not just refer to the steel mills of the Industrial Revolution. I also liked that Leigh concludes with the two journalists walking across the deserted field, still strewn with people's belongings, then the credits roll. Other directors would have had a text roll that explained how this massacre led to positive changes, eventually, in terms of universal suffrage, unionisation, health and safety in workplaces, the role of a free press. Leigh leaves you to chase all that up for yourself if you want to know more; all his threads come together at the rally and end there. P.S.: In checking the timeline of events around the time of Peterloo, I realised that it was only a few years after the Luddite Rebellion began in 1811 and only six years after 14 Luddites were hanged in Manchester after a rushed one-day trial. While Leigh makes no mention of these events, it does throw a sharper focus on his early scenes of exceedingly rough justice being dished out by the local magistrates.",11,5,1,50,274,"12 May, 2019"
Peterloo,2018,154,history,drama, , ,English, , , ,UK, , , ,3846,4 fans,3.32,23,64,65,295,370,880,856,883,269,141," Unfortunately confirms my suspicions that Leigh is less suited for period dramas than expected but still manages to captivate and engage his audience with symapthy, emptahy and respect for the characters. It's a powerful film and an important one. Also totally met Mike Leigh and got a selfie with him",2,7,0,346,621,"01 Sep, 2018"
Peterloo,2018,154,history,drama, , ,English, , , ,UK, , , ,3846,4 fans,3.32,23,64,65,295,370,880,856,883,269,141," At once gruelling and enthralling. All those words and speeches (the stuff that others are complaining about, as if it never occurred to them that the persistent emphasis upon oration as both a symptom and effect of political empowerment isn't an essential part of thematising class war in 1810s England): I loved it. It's intricate, dense, complex: not just in the verbosity of the language used, but in the likely allegiances and objective interests signified by its varied uses. And by the regional accents: consider when Bamford and Healey travel to London and first meet 'fellow reformer' Hunt, who shuns them (Bamford's final remarks on the husting provide a sharp critique of Hunt just before the consequences of his pacifism make themselves disastrously known). Consider, too, the great scene in which Christine Bottomley and Kate Rutter's characters work through fluctuating levels of social confidence in response to the alienating lexis of Mary Fildes (Dorothy Duffy) and Susannah Saxton (Victoria Moseley). Don't tell me these scenes aren't engrossing dramatisations and examinations of micro and bodily dialectics at play.  Even the somewhat pat conversation between outraged journalists arriving at the eponymous neologism and agreeing to detail the massacre in their respective newspapers reinforces the central theme of linguistic dexterity: language as firearm, bushfire, earthquake. Leigh's final eschewal of a text-based coda, denying us any comfortable 'Wiki' distancing from the events depicted, seems somehow only to underline this further. That the film is so visually exquisite is a bonus.",3,6,0,67,209,"19 Nov, 2018"
Peterloo,2018,154,history,drama, , ,English, , , ,UK, , , ,3846,4 fans,3.32,23,64,65,295,370,880,856,883,269,141," Mike Leigh can be playful, he can be satirical and he can dissect human nature like few other directors. However his milieu is generally the domestic but here he broadens his canvas to take in the shameful events in St Peter's Fields in Manchester where a peaceful pro-democracy gathering was broken up by soldiers resulting in the death and maiming of hundreds gathered there. Yet while this is a larger story, Leigh keeps his focus on the minutiae, which is often banal, of the planning that went into the big event, on both sides. It's clear where the director's sympathies lie and yet he still paints shades of grey into his characters so that you do get a sense of realism in what was happening two centuries ago. He is especially scathing of bluster and pomposity in the way people communicate, showing a clear preference for talking directly and honestly. And there's a lesson for modern day Britain in this.",1,8,0,644,"1,129","11 Aug, 2019"
Peterloo,2018,154,history,drama, , ,English, , , ,UK, , , ,3846,4 fans,3.32,23,64,65,295,370,880,856,883,269,141," La commune (Manchester, 1819) Love that this doesn’t have the little conclusion text that so many historical films are afflicted with, the couple of sentences that tell you what happened next or what computers are or whatever. Because it can’t, because it has never actually ended.  Lord Sidmouth, the Home Secretary, is played by Karl Johnson, the guy who played Cato the Younger on Rome.",3,21,0,267,"5,174","16 Dec, 2019"
Peterloo,2018,154,history,drama, , ,English, , , ,UK, , , ,3846,4 fans,3.32,23,64,65,295,370,880,856,883,269,141," a problem Britain has throughout its history and even today, one that is felt through its empire and colonialism and systematic purging of the working class throughout history, is the prioritising of icons over people. the idea of winston churchill or the duke of wellington winning their wars single handedly, the idea of the kings and queens being all seeing masters of fate, the interest in a flag over human lives. the people behind these figures of hatred and massacres, the workers and slaves and the poor people of the world who were trapped and beaten by the empire, who remain under the trap of the rich interests and conservative governments, exist only in perpetual servanthood, they do not exist to history as anything but dissidents. britain celebrates its icons while its people starve. this film should have fought harder to convey the individual persons at the core of the peterloo slaughter, the ideas it conveys are so important but when characters are reduced to speaking points for ideas, the reasons we fight are seen as didactic points of history, things to zone out of and for the ignorant people to swallow up and go about their day praising the queen with their blood stained Union Jack. a movie that should be vital, especially right now, but feels already irrelevant. less like a Mike Leigh movie and more like a Ken Loach one.",1,23,1,374,"5,031","14 Nov, 2018"
Peterloo,2018,154,history,drama, , ,English, , , ,UK, , , ,3846,4 fans,3.32,23,64,65,295,370,880,856,883,269,141," Peterloo is not nearly as bad as its initial response, and it’s probably not as good as its second wave of champions would have it, but for starters it’s the first Mike Leigh movie that I haven’t been bored or actively repelled by since Happy-Go-Lucky, so there’s that. Aside from scrupulously recreating the material particulars of the Peterloo massacre (an assumption I’m making due to the movie’s emphasis on certain odd characters or side tangents that, if they weren’t part of the empirical evidence, would be dramatically inexplicable), Leigh’s primary project is tracing various levels and forms of rhetoric on both the left and right. On the left, this tends to take the form of disputes about activism and demonstration vs. its efficacy (or lack thereof), with a side concern about when highfalutin’ vocabulary can be too windy to actually drive the point home, thereby losing the audience which should theoretically be galvanized. This is the old “form vs. content” activism debate—is revolutionary form necessary, or a classist impediment that should be discarded for the greater political good? Leigh chooses conventional form, but the period setting gives him license to write lots of florid dialogue, which makes everything more fun while also potentially losing the punters. But, in fact, there will be no proletarian audiences just waiting to be mobilized at Mike Leigh’s 154-minute period movie (sponsored by Amazon), so it’s a false dilemma. This is not a movie for people who need to have their revolutionary consciousness fomented, so it doesn’t worry about it. Leigh is not subtle at connecting the historical dots: Manchester’s relationship to labor history doesn’t require explication, nor does the bit where the yeomen get rowdy on beer before kicking ass, proto-xenophobic soccer hooligans ahead of their time. I think this movie’s primary purpose is to get your dander up and, to the extent that I made some remarkably petty connections between what I saw and work experiences I’ve had over the years, I think it’s successful.",3,15,0,105,"3,901","24 Apr, 2019"
Peterloo,2018,154,history,drama, , ,English, , , ,UK, , , ,3846,4 fans,3.32,23,64,65,295,370,880,856,883,269,141," TIFF Journal: Day 10 - Film 26 Peterloo is an account of the Peterloo Massacre that occurred in Manchester in 1819 when a large group of people gathered peacefully to hear a speech by 'radical' reformer and orator Henry Hunt. The film goes at great lengths to set the table for the day in question, taking the first two-thirds plus to do so. My main complaint about the film is that there is too much time spent on the lead up to the massacre than there is the aftermath. There is also a lot of repetition in the speeches the characters give throughout the film, with many orators vying for their time in the spotlight. It's like an orator-a-thon - a speech is given every 5 minutes in this film, it's crazy. That being said Leigh's script is interesting enough to have kept me engaged throughout, and the massacre itself is directed with great care and is truly incredible to behold. Leigh wants you to know who is at fault and why the massacre occurred, it's quite a feat that he succeeds.",2,5,0,111,160,"15 Sep, 2018"
Peterloo,2018,154,history,drama, , ,English, , , ,UK, , , ,3846,4 fans,3.32,23,64,65,295,370,880,856,883,269,141, Love Mike Leigh and I love it when master directors like himself are given massive budgets to make their big passion projects. But this....this was a major struggle for me to get through. Has some genuinely striking moments that all spread wayyyy too thin over the course of the film's 153 minute runtime. It's all build-up and a really admire Leigh's attention to intricate detail but it was really really *really* dry. Rory Kinnear's speech giving in this really slaps tho.,1,5,0,182,"1,001","15 Apr, 2019"
Peterloo,2018,154,history,drama, , ,English, , , ,UK, , , ,3846,4 fans,3.32,23,64,65,295,370,880,856,883,269,141," I saw this at Leeds International Film Festival 2018. Mike Leigh's Peterloo is a film of the working class, of the fight for liberty and against oppression. It's also about the inevitable, bloody backlash from those with power. Peterloo is a very specific story, of an event sadly not widely known, and Leigh creates a film showcasing context and detail that is sure to be illuminating for most. The film captures a lost time, and I love the way Leigh makes history breathe with regional accents and a lived-in world. Peterloo is a film mostly of rhetoric and speeches, crafting a history of words that slowly becomes one of action. The chaotic titular massacre is a horrifying sequence, a sequence of senseless violence that feels both too long and too short. Mike Leigh is great at spotting people in a crowd, and Peterloo manages to find the individuals who make up a collective. The shots often linger, and often on one person, sometimes on one person surrounded by many others. This is slow and contemplative cinema, capturing history without compromising its authentic, emotional pull. This is an ensemble piece, and I recognised so many actors from minor roles on British television. This is Peterloo's strength, showing us a mass of people, a group with a purpose, and making them feel real and distinct. We feel like we're part of the crowd. Peterloo is a history lesson, a mesmerising look at a point in time. With plenty of detail and well-examined characters, Peterloo is a film worth checking out for historical interest as well as for great cinema. Side-note: It's great to see a major event from the history of the North of England finally shown onscreen and with authentic accents and dialogue. I'm sure that endeared my audience towards it, even if it's from the wrong side of the country (ugh, Lancashire).  After the film, Mike Leigh was there and did a Q&A with the audience. Some interesting things discussed: - When asked about his current trend of making historical films, Leigh rejected the idea that he was in a trend and said he just makes the films he wants to and that his next project may not be historical. - Leigh said that he has no interest in making television and that cinema is his preferred artform. - Leigh said there's no onscreen text at the end of Peterloo explaining later events because he didn't want to patronise the audience. Similarly, he also didn't want to make parallels to contemporary events because he wants the audience to think for themselves. - Leigh was open about the fact that the film is dramatised, but a lot of what he said makes it seem like he tried very hard to be accurate. Apparently some of the dialogue is taken verbatim from historical records. - Leigh claimed that all the actors playing northern characters were northern and not southerners putting on an accent. 2018 Ranked",11,52,13,740,"7,780","01 Nov, 2018"
Peterloo,2018,154,history,drama, , ,English, , , ,UK, , , ,3846,4 fans,3.32,23,64,65,295,370,880,856,883,269,141, I guess Mike Leigh's old-fashioned conventional style in Peterloo could work more efficiently and ambitiously as a BBC (mini)series with more development in the storylines and characters.,1,5,0,30,501,"04 Mar, 2019"
Peterloo,2018,154,history,drama, , ,English, , , ,UK, , , ,3846,4 fans,3.32,23,64,65,295,370,880,856,883,269,141," Meu ato político do dia foi ir ao cinema assistir a ""Peterloo"", filme mais recente de Mike Leigh. Político por vários motivos: porque é um filme que já está há tempos vagando pela internet e seria mais cômodo vê-lo em casa; porque é dirigido por um cineasta de que eu gosto muito e de que vi os últimos nove filmes, este incluso, no cinema, então, foi um jeito de me manter fiel às experiências que ele me traz há mais de 20 anos; e por uma razão mais literal: trata-se de um filme, literalmente, político.  Para minha absoluta surpresa, minha decisão de assistir ao filme numa sala de cinema se tornou um experimento mais particular ainda. Eu era o único espectador da sala 3 do Espaço Itaú da Augusta, que tem 171 lugares. E isso aconteceu no dia de estreia do filme, numa sessão às 21h, numa das regiões mais movimentadas do Brasil. Nem as distintas senhoras dos Jardins estavam lá. Nem os ""eurófilos"" de Higienópolis compareceram.  Fiquei tentando imaginar o que poderia ter causado este fenômeno porque, digo sem pestanejar: nunca, em toda minha vida cinéfila, nos meus 20 anos frequentando os cinemas da região da Paulista, eu vi uma sessão absolutamente sozinho nestes cinemas. Sempre tinha pelo menos mais um gato pingado. Ainda mais em se tratando de um cineasta conhecido do público que frequenta o circuito de filmes de autor na cidade (que não é pequeno). Mike Leigh fez ""Segredos e Mentiras"", mas também fez ""O Segredo de Vera Drake"", ""Agora ou Nunca"", ""Topsy-Turvy"", ""Simplesmente Feliz"", que sempre tiveram a atenção de um público cativo.  Mas hoje era só eu. E talvez tenha sido por causa do calor, da facilidade de encontrar o filme na internet, da demora da distribuidora em decidir lançá-lo no cinema, da repercussão um tanto limitada que ele teve em festivais e com a crítica. Muitas possibilidades. Mas uma delas me parece ser uma aposta mais certa: talvez este ""tipo de filme"" tenha perdido seu público. De uma maneira geral e, principalmente, no Brasil. ""Peterloo"", como eu disse antes, é um filme literalmente político. Não que Mike Leigh esteja estreando no engajamento social. Pelo contrário. Praticamente todos os filmes citados - e os outros não citados - mesmo que sejam comédias aparentemente leves ou dramas humanistas, são observações agudas sobre a vida e as condições de vida da classe trabalhadora britânica. Leigh talvez seja o cineasta que mais se dedicou a entender quem é, de onde veio e que lugar no mundo esse inglês ""da base"" conseguiu. ""Peterloo"" mantém essa preocupação social, mas muda o modus operandi, radicalizando uma certa virada para o histórico que o trabalho anterior do diretor, ""Sr. Turner"", já indicava. Mas se aquele filme era a biografia de um personagem conhecido, o pintor JMW Turner, em que Leigh utilizava o formato para fazer uma espécie de estudo de época, o novo longa adota um modelo mais clássico de filme histórico, se dedicando a reconstruir os eventos, bastidores e, principalmente, as versões que culminaram num momento crucial da história da luta por direitos sociais na Inglaterra, especialmente pelo direito ao voto. O maior acerto aqui, que também talvez seja o motivo para o filme não ter encontrado seu público, é que o tom que Leigh adota para o filme não tem nada de épico, grandioso ou emocional.     O diretor prefere resgatar aqueles contextos da forma mais documental que encontrou, contando a história a partir do retorno de dois personagens, um general e um soldado, da Batalha de Waterloo, em que a Inglaterra e seus aliados derrotaram Napoleão. A volta deles nos traz duas perspectivas sobre um país que passa uma grave crise de desemprego, miséria e fome, a dos governantes e a dos trabalhadores. Mas sua tentativa de registrar os primeiros movimentos populares para transformar aquele status quo rejeita uma visão polarizada do momento histórico. Há dois lados muito claros, mas há dezenas de outros lados dentro de cada um deles, o que ajuda a entender a colcha de movimentações políticas que existia ali. Esse tom discreto é quase uma surpresa diante da evidente celebração de um momento histórico que o diretor opera. Até a trilha e a fotografia dos companheiros de longa data de Leigh, Gery Yershon e Dick Pope, que sempre são muito evidentes em seus filmes, estão mais comedidas.  No entanto, apesar destas escolhas enriquecerem a construção, elas são bastante arriscadas porque talvez não entreguem para quem assiste ao filme a chance do envolvimento emocional, o que pode, para muita gente, aproximar o filme dos livros de história que só se lia por obrigação. Uma escolha interessante neste sentido é a falta de protagonistas. Há vários personagens importantes, mas a ação sempre está diluída entre eles, sem que heróis e vilões sejam facilmente reconhecidos. Aliás, eles até são, mas de uma maneira muito menos óbvia. Leigh aposta, inclusive, em atores pouco conhecidos ou identificáveis. Não há nenhum Timothy Spall nem um Jim Brodabent, negando ao espectador rostos familiares aos quais se apegar. A intenção parece mesmo ser fazer com que a versão que ele se propõe a contar sobre aqueles eventos históricos esteja em primeiro plano, sem muitos subterfúgios. Mas aí vem aquela questão: quem liga pra História hoje em dia, não é mesmo? Numa época em que o imediatismo, o discurso de força e o estado de violência são celebrados em todo o mundo, um filme que se dedica a reconstruir contextos históricos ainda faz sentido? Pensei muito em ""Bacurau"" durante a sessão por vários motivos porque é um filme que, de certo modo, representa o completo oposto de ""Peterloo"". Primeiro porque ele também é uma obra poderosa sobre como o homem simples, o trabalhador, se revolta contra a tirania e o massacre social. Segundo porque enquanto Mike Leigh preferiu o estilo documental para validar seu resgate, o longa de Kleber Mendonça Filho e Juliano Dornelles,  também fundamentalmente político, se apropria dos recursos do cinema de gênero para estabelecer contextos e resgatar um histórico de revolta social celebrando a herança do Cangaço. Terceiro porque, ao adotar esse formato mais ficcional e ao mesmo tempo mais popular, ""Bacurau"" encontrou sua voz e ""Peterloo"" falou para poucos.  Eu, que trabalho em televisão há longos anos, entendo bem que o sucesso é medido pela audiência. E que, hoje em dia, com tanto conteúdo oferecido por aí, com tanta possibilidade de distração e com tanto engajamento de Facebook, encontrar uma maneira de se comunicar mais diretamente e de forma mais lúdica com o público talvez seja uma forma eficaz de despertar um estado de desconforto e de revolta existente por aí e também um modo mais saboroso de fazer valer suas ideias. Não que isso invalide maneiras aparentemente mais tradicionais de se fazer um cinema político. ""Peterloo"", pelos mais variados motivos, é um belo e arriscado filme. Se for vê-lo, vá na paz.",9,12,2,363,"2,780","12 Sep, 2019"
Peterloo,2018,154,history,drama, , ,English, , , ,UK, , , ,3846,4 fans,3.32,23,64,65,295,370,880,856,883,269,141," -He had two, I needed one. He's got one. I was cold....-I'm a reformer.-A reformer?-Yes-That gives you the right to steal?-No, it's not stealing. It's sharing.",1,7,0,143,712,"03 Nov, 2019"
Peterloo,2018,154,history,drama, , ,English, , , ,UK, , , ,3846,4 fans,3.32,23,64,65,295,370,880,856,883,269,141," Peterloo is a cousin to the Dickensian narrative. The grand scale of Mike Leigh's film and its roster of characters feel familiar. As do the mirrored worlds of towering wealth and grinding poverty, a theme which Dickens stamped indelibly on the English soul, if not its conscience. What makes this interesting is that all of the treacly sweetener of Dickens has been stripped away from this story. There is no angelic woman to serve as the chaste love interest, elevating a protagonist through courtly Providence. No uplifting elements for anyone at the end. And God is most definitely not on the side of the oppressed in this story. This is a gloves-off, thorough examination of why you're down and you're going to stay down.  Much like a Dickens novel, this is highly dependent on how much you're willing to listen to a lot of talking. I've seen the knock on this film being its many, many speeches throughout its 2 1/2 hour runtime. I don't doubt it bores quite a few people to tears, just as the florid and unhurried reams of dialogue do in something like A Tale of Two Cities, which this has lineage to. There are those that enjoy the writing style, and there are those like myself who find the speeches here to be engaging. They're what tell the story, but not necessarily from their content. Much of the reformers' rhetoric is lofty, highfalutin, and barely distinguishable from speaker to speaker. The story is in the intonation of the boilerplate, the expressions on each man and woman's face as they get closer to something that they cannot take back, and the reactions of the crowd as things get more and more frenzied. Some of the speeches are genuinely moving even with the committee-approved verbiage feel of them, and you learn to tell the difference between a man like the preening and self-important Henry Hunt (Rory Kinnear) and the rougher, more honest Samuel Bamford (Neil Bell).  The establishment gets their chance to speechify as well, and a lot of the dark humor is courtesy of villainous magistrates composing thundering retorts to the poor laborers' rhetoric in their correspondence and with each other, putting careful touches on their prose to make sure that they sound as crushing and ruthless as possible. The strength of a large, epic cast is to humanize, and even the powers-that-be, intent on grinding the working class under their heel, are not a monolithic assemblage. Some chew the courthouse scenery as they talk divine retribution and blood and iron, and some express serious misgivings about the implications of violence and abandoning the rule of law. A range of humanity is on display on both sides, and watching the more militant elements gain more and more acceptance on both sides sends this film on a one-way path to its climactic tragedy.  The massacre itself is harrowing, and Leigh spends almost every moment building toward it. When it finally arrives, you're going to feel that violence personally. The camerawork brings it home, situated on the ground, looking up at the charging horses and the sabers flashing down. And by this time you know most of the people who are going to die here. Looking down on the carnage are the assembled city fathers, decked out smartly in black business attire, sporting a pair of opera glasses that remind one of Pasolini. Perhaps the most vicious detail of all is that it's the yeomanry, the guys who are from the same towns and therefore recognize and are recognized by many of the protestors, who are the ones who start the violence, and the ones who conduct themselves most savagely. This stands in stark contrast to the professional soldiers in their red coats and muskets, who are far more restrained in their response. This is a deeply personal massacre, on a number of different levels, and as a spectacle it's a very impressive crescendo to Leigh's production.  Peterloo brings a chill to the spine. There's no redemption at the very end of this, which fits the historical narrative. Nothing concrete was achieved by the massacre, except to embolden the authorities to crack down harder on radical movements. Reformers eventually gain the upper hand years later, but it's hard to take much comfort from that when faced with the blood of women and children in a trampled field. This is a story of how a movement gets systematically taken apart; weakened and harried at key points by goons and informers, misdirected, penetrated, and ultimately crushed by physical force. That's a real rough tale to spin with people who we spend this much intimate time with, and it ought to resonate. The same dynamics explored so intently here are not somehow limited to the 19th century. I'll bet there's some folks in Hong Kong right now who would recognize a lot of these plot points.  This is a hard film to love, which is likely why it's being so slept on by everyone. This is an unpleasant story, told in a manner that is very stylized and thus prone to dismissal by those who don't have the taste. There's a reason, though, why Leigh chose to tell this story at this time, and it's not because he wanted to show off his skills at directing crowds and his army of costumers.",6,20,0,411,"1,073","22 Jul, 2019"
Peterloo,2018,154,history,drama, , ,English, , , ,UK, , , ,3846,4 fans,3.32,23,64,65,295,370,880,856,883,269,141," Two families, one travelled from close, the other far, breaking bread over a speaker they can't hear, saying little of consequence. I'd say it's the moment of the year, if the film weren't full of them. (13/15)",2,19,5,166,"1,733","04 Dec, 2019"
Peterloo,2018,154,history,drama, , ,English, , , ,UK, , , ,3846,4 fans,3.32,23,64,65,295,370,880,856,883,269,141, Okay so you remember when your history teacher used to make a long prologue about what you were going to study but they remembered the time was going to finish so they just explained the actual lesson in 10 minutes? This is exactly how to sum up this movie.,1,45,3,290,352,"01 Sep, 2018"
